EmpID,Name,Department,JobLevel,JobTitle,Gender,AnnualCTC,BonusAmount,BaseSalary,Allowances,BenefitsValue,Location,PerformanceRating,EducationLevel,Experience,Age
F00599,Gary Lewis,Finance,Executive,Executive,Male,962577,71576,742501,113096,35404,Mumbai,4,Bachelor,4.8,24
S01258,Mary Gonzales,Sales,Executive,Executive,Female,1061348,336057,616592,92518,16181,Bengaluru,2,HighSchool,7.3,34
S01259,Jonathan Castillo,Sales,Manager,Sales Manager,Male,2936820,394088,2247656,227894,67182,Bengaluru,3,Bachelor,12.5,31
S01260,Kimberly Cohen,Sales,Analyst,Sales Associate,Female,579178,0,487340,78136,13702,Bengaluru,2,Bachelor,0.0,20
O00916,Kyle Burke,Operations,Senior Executive,Senior Executive,Male,927478,0,770463,121789,35226,Bengaluru,3,Bachelor,5.6,27
L00443,Brent Holloway,Legal,Senior Executive,Senior Executive,Male,1254126,0,1020224,176558,57344,Bengaluru,5,Bachelor,6.9,29
H00401,Danny Smith,HR,Executive,Executive,Male,922217,0,774743,125779,21695,Bengaluru,2,HighSchool,5.6,29
C00501,Tracy Roberts,Customer Success,Analyst,Analyst,Female,660777,23551,529691,81310,26225,Bengaluru,3,Bachelor,5.0,23
O00917,Daniel Martin,Operations,Analyst,Analyst,Male,457189,0,379166,63468,14555,Kolkata,3,Diploma,2.4,23
I01041,Stephanie Brown,IT,Assistant Manager,Assistant Manager,Female,1555272,0,1272301,228333,54638,Hyderabad,5,Bachelor,12.0,38
S01261,Jennifer Barrett,Sales,Analyst,Sales Associate,Female,685633,165993,472562,33747,13331,Bengaluru,2,Bachelor,1.9,26
R00517,Tara Jones,R&D,Senior Executive,Senior Executive,Female,1119634,0,942327,138440,38867,Hyderabad,3,Bachelor,10.4,30
C00502,John Leblanc,Customer Success,Executive,Executive,Male,644538,0,580220,48928,15390,Pune,3,Bachelor,6.0,30
S01262,Mark Ford,Sales,Analyst,Sales Associate,Male,491490,0,421681,48404,21405,Delhi,4,Bachelor,3.1,29
O00918,Raymond Herrera,Operations,Executive,Executive,Male,620387,0,528569,72910,18908,Kolkata,2,Bachelor,5.0,23
O00919,Danielle Reed,Operations,Manager,Manager,Female,2504364,0,2261803,191123,51438,Hyderabad,2,Master,14.1,41
H00402,Michael Spencer,HR,Senior Executive,Senior Executive,Male,1106628,0,921249,151775,33604,Delhi,2,Bachelor,3.4,22
L00444,Lauren Torres,Legal,Assistant Manager,Assistant Manager,Female,1554649,0,1400290,119379,34980,Hyderabad,4,MBA,11.0,29
F00600,Hannah Marquez,Finance,Senior Executive,Senior Executive,Female,872445,80798,705989,54909,30749,Other City,3,Bachelor,10.0,28
F00601,Jared Madden,Finance,Senior Executive,Senior Executive,Male,1102261,0,943905,126486,31870,Mumbai,2,Bachelor,5.7,29
S01263,Isabella Miller,Sales,Executive,Executive,Female,1089888,331775,616143,108812,33158,Mumbai,4,Bachelor,1.8,26
S01264,George Williams,Sales,Senior Manager,Senior Manager,Male,6498787,2219737,3523339,558679,197032,Bengaluru,2,Master,16.0,34
S01265,Amber Parker,Sales,Executive,Executive,Female,1172417,396369,669328,74522,32198,Remote,2,Diploma,6.3,29
S01266,Jerome Parker,Sales,Senior Executive,Senior Executive,Other,2002564,731710,1132135,115908,22811,Bengaluru,3,Bachelor,8.0,26
M00465,Pamela Fowler,Marketing,Senior Executive,Senior Executive,Female,1358771,0,1118803,175901,64067,Mumbai,5,Bachelor,8.7,34
M00466,Charles Gonzales,Marketing,Executive,Executive,Male,627349,0,541749,74272,11328,Kolkata,2,Bachelor,7.8,27
S01267,Natalie Oconnor,Sales,Analyst,Sales Associate,Female,622032,192270,359735,54233,15794,Other City,2,Bachelor,0.1,20
C00503,Richard Murray,Customer Success,Analyst,Analyst,Male,666492,0,573631,80060,12801,Bengaluru,2,Diploma,2.4,22
S01268,Eric Shaffer,Sales,Assistant Manager,Assistant Manager,Male,1961544,564587,1178266,178086,40605,Remote,2,MBA,9.8,30
I01042,Christina Roberts,IT,Analyst,IT Analyst,Female,500062,0,424722,57379,17961,Remote,3,Bachelor,5.4,24
I01043,Christina Cook,IT,Executive,Software Engineer I,Female,702776,0,608547,76578,17651,Remote,2,Bachelor,3.8,23
O00920,Kimberly Walker,Operations,Senior Manager,Senior Manager,Female,3285475,0,2920847,290504,74124,Hyderabad,2,Bachelor,18.0,36
I01044,Claudia Miller,IT,Senior Executive,Software Engineer II,Female,1230569,0,1046117,130904,53548,Pune,2,Bachelor,10.0,30
O00921,Melissa Allen,Operations,Analyst,Analyst,Female,608548,0,522992,71701,13855,Hyderabad,3,Diploma,2.4,21
O00922,Tamara Baird,Operations,Assistant Manager,Assistant Manager,Female,2037263,210842,1633663,150230,42528,Bengaluru,3,Bachelor,8.6,31
L00445,Amanda Wells,Legal,Analyst,Analyst,Female,532098,0,440635,70591,20872,Remote,5,Bachelor,3.2,26
S01269,Christopher Mcintyre,Sales,Senior Executive,Senior Executive,Male,990518,0,905043,64059,21416,Delhi,2,Bachelor,7.3,28
S01270,Rebecca Castillo,Sales,Executive,Executive,Female,856661,0,756780,78271,21610,Bengaluru,2,Bachelor,3.7,27
S01271,Alexandra Wilcox,Sales,Analyst,Sales Associate,Female,637845,132154,424787,58725,22179,Pune,3,Diploma,0.0,20
H00403,Eugene Brown,HR,Analyst,HR Coordinator,Male,490667,0,430663,44172,15832,Remote,3,Bachelor,0.0,25
S01272,Jeremy Torres,Sales,Analyst,Sales Associate,Male,682612,152503,483939,34646,11524,Bengaluru,3,Bachelor,1.0,20
C00504,Matthew House,Customer Success,Analyst,Analyst,Male,580037,0,472316,79913,27808,Hyderabad,4,Bachelor,0.0,26
O00923,Karen Shaffer,Operations,Analyst,Analyst,Female,493615,0,429089,52183,12343,Delhi,3,Bachelor,2.0,28
F00602,Brian Cunningham,Finance,Associate Partner,Associate Partner,Male,7397255,658292,5585049,957121,196793,Other City,4,Master,26.3,49
F00603,Jessica Mendoza,Finance,Executive,Executive,Female,558544,44666,461318,34710,17850,Hyderabad,4,HighSchool,9.0,30
S01273,Sheila Crawford,Sales,Manager,Sales Manager,Female,4227496,1652969,2238351,239396,96780,Pune,2,Bachelor,17.9,43
S01274,Jeremy Gray,Sales,Senior Executive,Senior Executive,Male,1111718,109567,896442,71836,33873,Mumbai,5,Bachelor,4.0,23
I01045,Rhonda Chapman,IT,Senior Executive,Developer II,Female,1107852,0,962323,98016,47513,Delhi,3,Bachelor,8.1,30
F00604,Emily Clark,Finance,Analyst,Finance Analyst,Female,612898,0,537506,63175,12217,Mumbai,1,Diploma,1.6,27
I01046,Laurie Johnston,IT,Analyst,IT Analyst,Female,563156,0,456144,80912,26100,Remote,2,Diploma,0.0,23
S01275,Mark Jordan,Sales,Executive,Executive,Male,666204,83874,486121,73355,22854,Other City,3,Bachelor,8.2,29
L00446,Mrs. Lisa Andrews,Legal,Manager,Manager,Female,2413706,0,2063087,263292,87327,Mumbai,2,Bachelor,17.8,38
S01276,Michael Rodriguez,Sales,Analyst,Sales Associate,Male,492537,75503,375694,30960,10380,Delhi,3,Bachelor,0.0,24
C00505,Kristen Castillo,Customer Success,Executive,Executive,Female,629878,0,539015,72402,18461,Pune,3,Diploma,0.8,20
C00506,Joseph Young,Customer Success,Analyst,Analyst,Male,508782,0,454137,32240,22405,Bengaluru,3,Diploma,2.6,24
I01047,Michelle Martin,IT,Executive,Software Engineer I,Female,751228,0,618239,101954,31035,Pune,3,Diploma,3.3,24
S01277,Kimberly Ortiz,Sales,Senior Executive,Senior Executive,Female,1713913,574607,935643,166050,37613,Remote,3,Bachelor,8.0,26
S01278,Summer Jackson,Sales,Assistant Manager,Assistant Manager,Female,2423073,907392,1320806,155277,39598,Remote,2,MBA,11.0,37
M00467,Donald Pace,Marketing,Analyst,Analyst,Male,567497,0,475482,66641,25374,Bengaluru,2,HighSchool,1.5,25
H00404,Elizabeth Potter,HR,Analyst,HR Coordinator,Female,534651,0,459208,62370,13073,Remote,2,Bachelor,0.0,21
C00507,Michael Ramsey,Customer Success,Executive,Executive,Male,803109,0,687009,77405,38695,Bengaluru,3,Diploma,8.3,35
L00447,Jeffrey Hoffman,Legal,Associate Partner,Associate Partner,Male,6954912,0,5964500,777589,212823,Bengaluru,1,PhD,24.1,43
M00468,Samantha Wu,Marketing,Executive,Executive,Female,638952,0,528464,88685,21803,Mumbai,3,Bachelor,6.7,25
S01279,Michelle Bailey,Sales,Executive,Executive,Female,881374,85859,664311,92011,39193,Delhi,2,Bachelor,5.3,31
I01048,Theresa Harmon,IT,Executive,Developer I,Female,823053,0,725287,64042,33724,Bengaluru,3,Bachelor,2.3,25
R00518,Amber Thomas,R&D,Analyst,Analyst,Female,387890,0,352777,24750,10363,Hyderabad,2,Bachelor,2.1,29
I01049,Kevin Simon,IT,Assistant Manager,Assistant Manager,Male,1305627,0,1176003,105558,24066,Delhi,2,Bachelor,18.0,41
S01280,Steven Singleton,Sales,Analyst,Sales Associate,Male,695582,146490,452146,74252,22694,Bengaluru,5,Diploma,5.0,28
M00469,Robert Evans,Marketing,Assistant Manager,Assistant Manager,Male,1933532,145963,1496020,227876,63673,Delhi,3,Master,11.3,31
O00924,Mark Solomon,Operations,Executive,Executive,Male,652048,0,559698,76515,15835,Pune,1,Bachelor,0.8,25
R00519,Bradley Smith,R&D,Senior Executive,Senior Executive,Male,1461693,0,1207587,191734,62372,Delhi,3,Bachelor,9.5,34
H00405,Lauren Evans,HR,Analyst,HR Coordinator,Female,514696,0,469758,34359,10579,Hyderabad,3,Bachelor,1.4,21
S01281,Dr. Robert Tyler,Sales,Manager,Sales Manager,Male,3365038,1113704,2026675,155473,69186,Mumbai,4,Bachelor,20.2,44
L00448,Daniel Crawford,Legal,Analyst,Analyst,Male,339741,0,305766,21469,12506,Other City,3,Bachelor,5.2,32
I01050,Joseph Myers,IT,Senior Executive,Developer II,Male,1053266,0,909734,124411,19121,Hyderabad,3,Bachelor,6.2,27
I01051,Angela Barber,IT,Assistant Manager,Assistant Manager,Female,1720489,0,1569836,110773,39880,Bengaluru,3,Master,11.0,30
O00925,Christine Shaw,Operations,Senior Executive,Senior Executive,Female,1059432,0,908289,124726,26417,Bengaluru,2,Bachelor,8.1,35
S01282,Samuel Wilson,Sales,Executive,Executive,Male,1164256,263537,777975,79941,42803,Bengaluru,2,Bachelor,7.7,26
O00926,David Andersen,Operations,Director,Director,Male,4177974,0,3658709,346029,173236,Remote,4,MBA,22.5,45
S01283,Kimberly Hill,Sales,Analyst,Sales Associate,Female,720612,25139,578000,85453,32020,Bengaluru,3,Bachelor,0.0,25
O00927,Kenneth Clay,Operations,Senior Manager,Senior Manager,Male,4304793,0,3545406,612893,146494,Bengaluru,4,Master,18.0,38
I01052,Rebecca Douglas,IT,Analyst,IT Analyst,Female,420145,0,368040,33448,18657,Hyderabad,5,Bachelor,1.8,21
C00508,Ryan Berry,Customer Success,Executive,Executive,Male,829733,0,677973,117466,34294,Mumbai,4,Diploma,1.5,20
C00509,Roy Griffin,Customer Success,Analyst,Analyst,Male,537659,0,477328,43198,17133,Kolkata,3,Diploma,0.0,27
S01284,Jacqueline Hernandez,Sales,Analyst,Sales Associate,Female,864708,294337,487069,63301,20001,Mumbai,3,Bachelor,0.0,22
I01053,Tammy Richards,IT,Analyst,Support Analyst,Female,702091,0,575733,94216,32142,Mumbai,3,Bachelor,5.4,27
O00928,Richard Davis,Operations,Analyst,Analyst,Male,429874,0,382396,34226,13252,Bengaluru,1,Diploma,1.0,25
S01285,Emily Wagner,Sales,Associate Partner,Associate Partner,Female,8435125,1835970,5769151,497262,332742,Delhi,3,Master,21.4,46
C00510,Nicole Marshall,Customer Success,Assistant Manager,Assistant Manager,Female,1556584,0,1259608,224898,72078,Delhi,1,Bachelor,9.1,33
M00470,Patricia Caldwell,Marketing,Analyst,Analyst,Female,591233,22797,494310,61755,12371,Mumbai,2,Bachelor,0.0,20
S01286,Michael Smith,Sales,Analyst,Sales Associate,Male,575857,0,479088,68603,28166,Delhi,4,Diploma,0.0,20
I01054,Bryan Allen,IT,Senior Executive,Developer II,Male,1369536,0,1140493,160953,68090,Mumbai,2,Bachelor,9.7,30
S01287,Adam Mullen,Sales,Executive,Executive,Male,813343,0,736621,57072,19650,Mumbai,2,HighSchool,5.6,26
H00406,Sarah Rollins,HR,Manager,Manager,Female,2580249,0,2285550,160132,134567,Bengaluru,1,Master,14.8,35
S01288,Matthew Edwards,Sales,Executive,Executive,Male,1007274,269722,608983,94515,34054,Pune,3,Bachelor,0.1,21
L00449,Misty Williams,Legal,Senior Executive,Senior Executive,Female,1138309,0,998097,108200,32012,Mumbai,3,Bachelor,5.8,24
C00511,Joseph Mckenzie,Customer Success,Senior Executive,Senior Executive,Male,1103871,0,947499,122317,34055,Other City,3,Bachelor,3.6,28
O00929,Scott Love,Operations,Senior Executive,Senior Executive,Male,1057054,0,874500,147314,35240,Bengaluru,2,Bachelor,9.4,33
F00605,Garrett Suarez,Finance,Analyst,Finance Analyst,Male,578531,51333,440551,65577,21070,Other City,2,Bachelor,1.6,28
R00520,Miguel Clark,R&D,Executive,Executive,Male,755770,0,637476,82774,35520,Hyderabad,1,Diploma,5.2,28
F00606,Greg Terry,Finance,Analyst,Finance Analyst,Male,434913,0,384981,29191,20741,Delhi,3,Bachelor,1.7,26
S01289,Jon Gray,Sales,Senior Executive,Senior Executive,Male,1215647,386108,691933,116855,20751,Remote,5,Bachelor,8.8,30
O00930,Thomas Miller,Operations,Executive,Executive,Male,824837,0,731614,67089,26134,Bengaluru,3,Bachelor,5.6,26
R00521,Jordan Greene,R&D,Assistant Manager,Assistant Manager,Male,1689148,104769,1361169,168232,54978,Delhi,3,MBA,13.1,33
H00407,Christine Allen,HR,Analyst,HR Coordinator,Female,556618,0,488097,49751,18770,Remote,4,Bachelor,5.6,25
H00408,Michele Sims,HR,Executive,Executive,Female,629886,0,514317,87306,28263,Pune,2,Bachelor,7.9,29
R00522,Vanessa Bray,R&D,Analyst,Analyst,Female,579220,0,492444,76343,10433,Bengaluru,3,Bachelor,0.8,22
R00523,Jessica Richardson,R&D,Senior Executive,Senior Executive,Female,1117270,45758,956792,81703,33017,Hyderabad,4,Diploma,6.8,30
R00524,Joanna Sanchez,R&D,Manager,Manager,Female,2430611,147033,1993972,194011,95595,Delhi,1,Master,15.9,38
S01290,Shannon Hoover,Sales,Assistant Manager,Assistant Manager,Female,1549970,307912,1097468,90986,53604,Pune,3,Bachelor,12.9,32
F00607,Katherine Lopez,Finance,Senior Manager,Senior Manager,Female,3437506,95802,2955417,308690,77597,Delhi,3,MBA,18.7,37
M00471,Shawn Garcia,Marketing,Director,Director,Male,4584156,0,3990154,366937,227065,Remote,3,MBA,24.4,49
M00472,Jenna Shelton,Marketing,Assistant Manager,Assistant Manager,Female,1735422,0,1459915,241500,34007,Bengaluru,2,Bachelor,14.2,33
F00608,Cesar Romero,Finance,Analyst,Finance Analyst,Male,607979,0,543709,48146,16124,Bengaluru,5,Bachelor,0.0,20
S01291,Katelyn Bryant,Sales,Analyst,Sales Associate,Female,655491,128882,433418,74136,19055,Pune,3,Bachelor,0.0,23
C00512,Joshua Fisher,Customer Success,Executive,Executive,Male,758729,0,677154,65493,16082,Mumbai,3,Bachelor,5.1,26
M00473,Jamie Smith,Marketing,Associate Partner,Associate Partner,Female,8037314,0,6884365,845677,307272,Hyderabad,3,PhD,28.9,49
S01292,Edward Boyd,Sales,Executive,Executive,Male,682685,0,576403,71959,34323,Hyderabad,5,Bachelor,5.0,23
O00931,David Jones,Operations,Analyst,Analyst,Male,492897,0,430077,41684,21136,Mumbai,2,Bachelor,0.0,20
S01293,Jason Johnson,Sales,Senior Manager,Senior Manager,Male,3661530,0,3162527,415134,83869,Pune,5,Bachelor,17.1,39
I01055,Yvonne Murray,IT,Executive,Developer I,Female,766307,0,661283,73819,31205,Bengaluru,4,Diploma,4.0,22
S01294,Madison Harris,Sales,Senior Executive,Senior Executive,Female,1024413,104791,821648,66472,31502,Pune,3,Diploma,10.0,29
O00932,Sabrina Ellison,Operations,Assistant Manager,Assistant Manager,Female,1738630,0,1461629,232451,44550,Delhi,2,Master,10.2,33
F00609,Derek Hester,Finance,Manager,Manager,Male,2148335,0,1833151,269782,45402,Hyderabad,5,Master,13.3,37
F00610,Mr. Michael Payne,Finance,Manager,Manager,Male,2545002,170679,2003485,318347,52491,Hyderabad,2,MBA,16.2,35
H00409,William Smith,HR,Manager,Manager,Male,2285979,0,1980109,226700,79170,Delhi,3,Bachelor,14.0,32
C00513,Jason Henderson,Customer Success,Senior Executive,Senior Executive,Male,1050434,0,916785,107636,26013,Mumbai,2,Bachelor,2.6,28
I01056,Katrina Garcia,IT,Executive,Software Engineer I,Other,902568,0,785442,78458,38668,Mumbai,4,Diploma,2.3,21
S01295,Michael Chavez,Sales,Senior Executive,Senior Executive,Male,879328,0,767443,94607,17278,Delhi,3,Diploma,11.3,32
R00525,Kent Vargas,R&D,Manager,Manager,Male,2459517,0,2061011,325868,72638,Delhi,2,Bachelor,13.4,34
S01296,Timothy Johnston,Sales,Executive,Executive,Male,1124677,230573,755425,118800,19879,Mumbai,4,Bachelor,4.7,29
L00450,Amanda Simpson,Legal,Analyst,Analyst,Female,524091,0,448189,50118,25784,Bengaluru,1,Bachelor,0.0,20
R00526,Peter Lowery,R&D,Executive,Executive,Male,719073,0,609090,97166,12817,Bengaluru,2,Diploma,3.3,29
O00933,Lori Holt,Operations,Senior Executive,Senior Executive,Female,1048251,0,864982,141386,41883,Delhi,2,Bachelor,9.3,33
L00451,Christopher Wagner,Legal,Analyst,Analyst,Male,537030,0,438432,78490,20108,Kolkata,3,Bachelor,4.0,22
S01297,Donald Austin,Sales,Assistant Manager,Assistant Manager,Male,2158625,730196,1243740,137313,47376,Delhi,3,MBA,11.0,35
I01057,Derrick Flores,IT,Analyst,Support Analyst,Male,611016,0,495602,86133,29281,Bengaluru,3,Bachelor,0.7,24
H00410,Mr. Michael Guerra,HR,Analyst,HR Coordinator,Male,460692,30161,353311,56387,20833,Pune,5,Bachelor,2.4,28
I01058,Joshua Orozco,IT,Analyst,Support Analyst,Male,649624,0,526178,94688,28758,Bengaluru,3,Bachelor,3.1,25
R00527,John Chavez,R&D,Senior Executive,Senior Executive,Male,1053452,34792,924057,67588,27015,Hyderabad,3,Bachelor,10.7,31
S01298,Alex Faulkner,Sales,Analyst,Sales Associate,Male,717923,120320,498453,77873,21277,Hyderabad,3,Diploma,0.0,20
F00611,Tyler Galloway,Finance,Executive,Executive,Male,823412,0,684183,122796,16433,Bengaluru,2,Bachelor,5.1,30
F00612,Peter Combs,Finance,Senior Manager,Senior Manager,Male,4491564,199261,3829575,283842,178886,Bengaluru,3,MBA,14.5,39
H00411,Reginald Cannon,HR,Manager,Manager,Male,1856612,0,1675621,118654,62337,Hyderabad,3,Bachelor,18.7,41
I01059,Eric Clark,IT,Manager,Engineering Manager,Male,2286298,0,2005974,222591,57733,Delhi,4,Bachelor,18.1,43
I01060,Kelly Brown,IT,Senior Executive,Developer II,Female,1083088,0,928401,107125,47562,Pune,4,Bachelor,11.4,34
R00528,Joshua Ramos,R&D,Manager,Manager,Male,2501045,0,2163098,243262,94685,Bengaluru,5,Bachelor,18.9,40
S01299,Tonya Walker,Sales,Assistant Manager,Assistant Manager,Female,1981385,410718,1317443,217198,36026,Mumbai,3,Bachelor,10.0,28
C00514,Jared Juarez,Customer Success,Director,Director,Male,5262409,0,4394714,673702,193993,Delhi,2,PhD,19.1,41
F00613,Sandra Davis,Finance,Analyst,Finance Analyst,Female,560698,0,506190,42049,12459,Mumbai,3,Bachelor,0.0,25
C00515,Larry Dean,Customer Success,Analyst,Analyst,Male,569865,0,476692,67213,25960,Hyderabad,2,Bachelor,1.1,28
M00474,Trevor Lee,Marketing,Analyst,Analyst,Male,519434,33838,416205,59276,10115,Other City,3,Diploma,4.3,23
I01061,Shane Costa,IT,Senior Manager,Senior Manager,Male,3596284,0,3104800,404475,87009,Delhi,2,Bachelor,22.9,45
F00614,Bethany Anderson,Finance,Senior Executive,Senior Executive,Female,1100638,36067,901775,140992,21804,Pune,3,Diploma,7.2,32
R00529,Carol Williams,R&D,Executive,Executive,Female,871011,0,737354,94479,39178,Hyderabad,5,Bachelor,6.0,24
O00934,Mary Jackson,Operations,Executive,Executive,Female,517381,0,466293,39948,11140,Other City,2,Diploma,4.0,22
L00452,Steven Carr,Legal,Manager,Manager,Male,2533699,0,2085654,372871,75174,Mumbai,2,Bachelor,13.9,37
O00935,Heather Murray,Operations,Senior Manager,Senior Manager,Female,3682442,0,3259540,291415,131487,Delhi,5,MBA,18.9,40
S01300,Norma Jones,Sales,Assistant Manager,Assistant Manager,Female,1618703,447133,1065055,77433,29082,Other City,3,Bachelor,9.4,29
O00936,Michael Norris,Operations,Assistant Manager,Assistant Manager,Male,1658150,0,1385769,244042,28339,Mumbai,3,MBA,10.5,33
L00453,Denise Cunningham,Legal,Executive,Executive,Female,759538,0,670497,53711,35330,Mumbai,5,Bachelor,1.4,28
I01062,Jacqueline Norman,IT,Executive,Developer I,Female,951826,118282,758142,55766,19636,Bengaluru,4,Diploma,2.4,25
R00530,Maria Brown,R&D,Manager,Manager,Female,2333906,0,1987941,238531,107434,Pune,3,Bachelor,15.1,39
R00531,Lisa Garcia,R&D,Assistant Manager,Assistant Manager,Female,2229289,222459,1656318,294684,55828,Bengaluru,4,Bachelor,11.1,37
I01063,Charles Christensen,IT,Senior Executive,Developer II,Male,1003433,0,839583,144892,18958,Mumbai,3,Bachelor,10.1,29
S01301,Julie Matthews,Sales,Analyst,Sales Associate,Female,492040,0,444808,32304,14928,Remote,3,Diploma,3.3,26
M00475,Karen Garner,Marketing,Analyst,Analyst,Female,477800,0,415818,51266,10716,Mumbai,4,Bachelor,3.3,27
I01064,Sharon Andrews MD,IT,Analyst,Support Analyst,Female,467840,0,405568,43091,19181,Bengaluru,3,Bachelor,1.0,24
C00516,Angela Crawford,Customer Success,Senior Executive,Senior Executive,Female,1083687,0,963688,77689,42310,Mumbai,3,Bachelor,8.5,34
O00937,Brianna Roberts,Operations,Senior Executive,Senior Executive,Female,1259938,0,1071357,156122,32459,Bengaluru,5,Bachelor,9.8,29
O00938,Steve Brewer,Operations,Senior Manager,Senior Manager,Male,3570440,0,2883147,515696,171597,Remote,4,Bachelor,17.0,35
C00517,Jennifer Rodriguez,Customer Success,Senior Executive,Senior Executive,Female,1056224,0,861802,148518,45904,Hyderabad,1,Bachelor,11.0,36
O00939,Amber Lee,Operations,Analyst,Analyst,Female,576210,0,507738,41324,27148,Bengaluru,3,Bachelor,0.0,26
